movie_title,color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,aspect_ratio,movie_facebook_likes,imdb_score
The Death and Life of Bobby Z ,Color,John Herzfeld,30.0,97.0,17.0,1000.0,Olivia Wilde,23000.0,,Action|Crime|Thriller,Paul Walker,12078,37457,Jason Flemyng,2.0,drug lord|on the run|prison|vegan|vegetarian,http://www.imdb.com/title/tt0473188/?ref_=fn_tt_tt_1,31.0,English,USA,R,22000000.0,2007.0,10000.0,2.35,0,5.9
Paul ,Color,Greg Mottola,342.0,109.0,99.0,57.0,Nelson Ascencio,176.0,37371385.0,Adventure|Comedy|Sci-Fi,Bobby Lee,192462,390,Jeremy Owen,0.0,alien|geek|nerd|road trip|ufo,http://www.imdb.com/title/tt1092026/?ref_=fn_tt_tt_1,334.0,English,USA,R,40000000.0,2011.0,61.0,2.35,42000,7.0
Escape from Tomorrow , Black and White,Randy Moore,143.0,90.0,13.0,432.0,Lee Armstrong,977.0,169719.0,Fantasy|Horror,Trey Loney,7384,2483,Amy Lucas,0.0,diarrhea|female nudity|middle aged man|sex scene|sexy nurse,http://www.imdb.com/title/tt2187884/?ref_=fn_tt_tt_1,79.0,English,USA,Not Rated,,2013.0,511.0,1.85,0,5.2
Diner ,Color,Barry Levinson,42.0,110.0,272.0,551.0,Daniel Stern,801.0,14100000.0,Comedy|Drama,Steve Guttenberg,14995,2943,Ellen Barkin,6.0,baltimore colts|diner|marriage|salesman|wedding,http://www.imdb.com/title/tt0083833/?ref_=fn_tt_tt_1,87.0,English,USA,R,5000000.0,1982.0,796.0,1.85,0,7.2
Good Luck Chuck ,Color,Mark Helfrich,127.0,101.0,7.0,440.0,Dan Fogler,1000.0,35000629.0,Comedy|Romance,Dane Cook,74622,2822,Chelan Simmons,1.0,breasts|leg spreading|mini skirt|sex|sex in bed,http://www.imdb.com/title/tt0452625/?ref_=fn_tt_tt_1,150.0,English,USA,R,25000000.0,2007.0,562.0,1.85,0,5.6
Barney's Great Adventure ,Color,Steve Gomer,24.0,76.0,9.0,47.0,Kyla Pratt,595.0,11144518.0,Adventure|Family,Trevor Morgan,2724,1139,Shirley Douglas,0.0,apostrophe in title|critically bashed|hit on the head with a ball|punctuation in title|tyrannosaurus rex,http://www.imdb.com/title/tt0120598/?ref_=fn_tt_tt_1,53.0,English,Canada,G,15000000.0,1998.0,417.0,1.85,436,2.8
Match Point ,Color,Woody Allen,278.0,119.0,11000.0,400.0,Mark Gatiss,19000.0,23089926.0,Drama|Romance|Thriller,Scarlett Johansson,166269,20391,Penelope Wilton,3.0,extramarital affair|infidelity|irony of fate|surprise ending|tennis,http://www.imdb.com/title/tt0416320/?ref_=fn_tt_tt_1,735.0,English,UK,R,15000000.0,2005.0,567.0,1.85,0,7.7
Baby Geniuses ,Color,Bob Clark,45.0,97.0,84.0,782.0,Dom DeLuise,899.0,27141959.0,Comedy|Crime|Family|Sci-Fi,Kathleen Turner,19547,2936,Ruby Dee,2.0,baby|boy|science|scientist|toddler,http://www.imdb.com/title/tt0118665/?ref_=fn_tt_tt_1,168.0,English,USA,PG,18000000.0,1999.0,842.0,1.85,0,2.5
Pushing Tin ,Color,Mike Newell,56.0,124.0,179.0,551.0,Kurt Fuller,11000.0,8406264.0,Comedy|Drama|Romance,Angelina Jolie Pitt,24826,13093,Jake Weber,3.0,air traffic control|air traffic controller|female bodybuilder|job|marriage,http://www.imdb.com/title/tt0120797/?ref_=fn_tt_tt_1,175.0,English,USA,R,38000000.0,1999.0,617.0,2.35,783,6.0
The Black Hole ,Color,Gary Nelson,90.0,98.0,20.0,160.0,Maximilian Schell,889.0,,Action|Sci-Fi,Robert Forster,18481,2110,Yvette Mimieux,0.0,black hole|escape|palomino|robot|scientist,http://www.imdb.com/title/tt0078869/?ref_=fn_tt_tt_1,230.0,English,USA,PG,20000000.0,1979.0,877.0,2.35,4000,5.9
Good Kill ,Color,Andrew Niccol,166.0,102.0,487.0,118.0,Zoë Kravitz,991.0,316842.0,Drama|Thriller,Bruce Greenwood,15756,2099,Stafford Douglas,0.0,cigarette butt|drone|funeral procession|nellis air force base|taliban,http://www.imdb.com/title/tt3297330/?ref_=fn_tt_tt_1,68.0,English,USA,R,,2014.0,943.0,2.35,0,6.4
Escape from the Planet of the Apes ,Color,Don Taylor,74.0,98.0,11.0,450.0,M. Emmet Walsh,595.0,,Action|Sci-Fi,Roddy McDowall,23546,2373,Sal Mineo,0.0,ape|fear|future|spacecraft|spaceship,http://www.imdb.com/title/tt0067065/?ref_=fn_tt_tt_1,92.0,English,USA,G,2500000.0,1971.0,521.0,2.35,819,6.3
Grindhouse ,Color,Robert Rodriguez,250.0,189.0,0.0,1000.0,Rosario Dawson,16000.0,25031037.0,Action|Horror|Thriller,Quentin Tarantino,155496,22186,Zoë Bell,0.0,anthropophagus|blood and gore|double feature|real twins playing twins|zombie,http://www.imdb.com/title/tt0462322/?ref_=fn_tt_tt_1,532.0,English,USA,R,53000000.0,2007.0,3000.0,2.35,0,7.6
Living Out Loud ,Color,Richard LaGravenese,24.0,100.0,98.0,604.0,Eddie Cibrian,1000.0,12902790.0,Comedy|Drama|Romance,Holly Hunter,4052,3250,Jenette Goldstein,1.0,brooklyn bridge|divorce|female protagonist|female star appears nude|lingerie slip,http://www.imdb.com/title/tt0120722/?ref_=fn_tt_tt_1,88.0,English,USA,R,12000000.0,1998.0,849.0,2.35,242,6.6
Adam ,Color,Max Mayer,122.0,99.0,6.0,194.0,Terry Walters,828.0,2277396.0,Drama|Romance,Peter Gallagher,29239,1936,Amy Irving,0.0,apartment|asperger's syndrome|children|teacher|writer,http://www.imdb.com/title/tt1185836/?ref_=fn_tt_tt_1,70.0,English,USA,PG-13,,2009.0,390.0,2.35,0,7.2
Time Bandits ,Color,Terry Gilliam,139.0,103.0,0.0,504.0,Michael Palin,629.0,42365600.0,Adventure|Comedy|Fantasy|Sci-Fi,Shelley Duvall,45890,2730,Kenny Baker,0.0,cult director|dwarf|robin hood|satire|treasure,http://www.imdb.com/title/tt0081633/?ref_=fn_tt_tt_1,177.0,English,UK,PG,5000000.0,1981.0,561.0,1.85,0,7.0
Eye of the Beholder ,Color,Stephan Elliott,88.0,109.0,11.0,159.0,Patrick Bergin,471.0,16459004.0,Drama|Mystery|Thriller,Jason Priestley,13320,1069,Geneviève Bujold,1.0,chicago illinois|false identity|femme fatale|new york city|spying,http://www.imdb.com/title/tt0120662/?ref_=fn_tt_tt_1,415.0,English,Canada,R,15000000.0,1999.0,308.0,2.35,327,4.9
The Mexican ,Color,Gore Verbinski,125.0,123.0,563.0,8000.0,Brad Pitt,24000.0,66808615.0,Adventure|Comedy|Crime|Romance,J.K. Simmons,87351,43917,Julia Roberts,0.0,curse|hostage|mexico|pistol|vomiting,http://www.imdb.com/title/tt0236493/?ref_=fn_tt_tt_1,344.0,English,USA,R,34000000.0,2001.0,11000.0,2.35,2000,6.1
Freddy's Dead: The Final Nightmare ,Color,Rachel Talalay,91.0,93.0,54.0,581.0,Tom Arnold,40000.0,34872293.0,Comedy|Fantasy|Horror|Thriller,Johnny Depp,30765,42002,Yaphet Kotto,0.0,dark comedy|dream|freddy krueger|nightmare|serial murder,http://www.imdb.com/title/tt0101917/?ref_=fn_tt_tt_1,252.0,English,USA,R,8500000.0,1991.0,618.0,1.85,963,4.9
The Expendables 2 ,Color,Simon West,383.0,103.0,165.0,13000.0,Sylvester Stallone,26000.0,85017401.0,Action|Adventure|Thriller,Jason Statham,246803,57881,Bruce Willis,3.0,church|hostage|mine|plutonium|revenge,http://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1,474.0,English,USA,R,92000000.0,2012.0,13000.0,2.35,108000,6.7
Urbania ,Color,Jon Shear,38.0,106.0,0.0,131.0,Josh Hamilton,254.0,1027119.0,Drama,Dan Futterman,2742,964,Matt Keeslar,1.0,hot dog bun|needle|new york|rat|tourist,http://www.imdb.com/title/tt0182508/?ref_=fn_tt_tt_1,73.0,English,USA,R,225000.0,2000.0,147.0,1.85,72,7.0
London Has Fallen ,Color,Babak Najafi,225.0,99.0,24.0,864.0,Radha Mitchell,18000.0,62401264.0,Action|Crime|Drama|Thriller,Gerard Butler,69484,20276,Julian Kostov,3.0,british|funeral|good versus evil|mole|sequel,http://www.imdb.com/title/tt3300542/?ref_=fn_tt_tt_1,323.0,English,UK,R,60000000.0,2016.0,992.0,2.35,28000,5.9
The Back-up Plan ,Color,Alan Poul,148.0,104.0,16.0,584.0,Noureen DeWulf,1000.0,37481242.0,Comedy|Romance,Danneel Ackles,40654,3356,Tom Bosley,0.0,artificial insemination|baby|cheese|chick flick|pet shop,http://www.imdb.com/title/tt1212436/?ref_=fn_tt_tt_1,97.0,English,USA,PG-13,35000000.0,2010.0,700.0,2.35,0,5.3
Locker 13 ,Color,Bruce Dellis,10.0,95.0,0.0,309.0,Ricky Schroder,685.0,2468.0,Thriller,Tatyana Ali,241,2048,Jon Polito,3.0,digit in title|latino|life or death|philosophy|supernatural,http://www.imdb.com/title/tt1241226/?ref_=fn_tt_tt_1,5.0,English,USA,R,300000.0,2014.0,665.0,1.85,261,4.8
New York Stories ,Color,Woody Allen,42.0,124.0,11000.0,563.0,Larry David,11000.0,10763469.0,Comedy|Drama|Romance,Woody Allen,13692,12685,Mia Farrow,0.0,12 year old|artist|hotel|three word title|written and directed by cast member,http://www.imdb.com/title/tt0097965/?ref_=fn_tt_tt_1,55.0,English,USA,PG,15000000.0,1989.0,860.0,1.85,877,6.4
Autumn in New York ,Color,Joan Chen,101.0,103.0,643.0,586.0,Sam Trammell,24000.0,37752931.0,Drama|Romance,J.K. Simmons,20201,26938,Elaine Stritch,2.0,may december romance|new york|new york city|rockefeller center|title directed by female,http://www.imdb.com/title/tt0174480/?ref_=fn_tt_tt_1,180.0,English,USA,PG-13,40000000.0,2000.0,1000.0,1.85,0,5.5
The Canyons ,Color,Paul Schrader,162.0,99.0,261.0,461.0,Gus Van Sant,924.0,49494.0,Drama|Thriller,Nolan Gerard Funk,8511,2862,James Deen,0.0,cocaine|homosexual|penis|psychopath|pubic hair,http://www.imdb.com/title/tt2292959/?ref_=fn_tt_tt_1,87.0,English,USA,R,250000.0,2013.0,835.0,2.35,0,3.9
A Dog's Breakfast ,Color,David Hewlett,8.0,88.0,686.0,405.0,David Hewlett,847.0,,Comedy,Christopher Judge,3262,2364,Paul McGillion,2.0,dog|vegetarian,http://www.imdb.com/title/tt0796314/?ref_=fn_tt_tt_1,46.0,English,Canada,,120000.0,2007.0,686.0,1.78,377,7.0
Shallow Hal ,Color,Bobby Farrelly,109.0,114.0,101.0,398.0,Bruce McGill,700.0,70836296.0,Comedy|Drama|Fantasy|Romance,Jason Alexander,109445,2842,Susan Ward,2.0,dying|friend|inner beauty|love|self help guru,http://www.imdb.com/title/tt0256380/?ref_=fn_tt_tt_1,426.0,English,USA,PG-13,40000000.0,2001.0,655.0,1.85,0,5.9
One Hour Photo ,Color,Mark Romanek,207.0,96.0,132.0,933.0,Gary Cole,49000.0,31597131.0,Drama|Thriller,Robin Williams,97938,52138,Connie Nielsen,0.0,insanity|photo lab|photo shop|photography|voyeur,http://www.imdb.com/title/tt0265459/?ref_=fn_tt_tt_1,605.0,English,USA,R,12000000.0,2002.0,989.0,1.85,0,6.8
Around the World in 80 Days ,Color,Frank Coraci,188.0,120.0,153.0,447.0,Steve Coogan,1000.0,24004159.0,Action|Adventure|Comedy,Jim Broadbent,68722,3175,Cécile De France,0.0,19th century|around the world|inventor|martial arts|train,http://www.imdb.com/title/tt0327437/?ref_=fn_tt_tt_1,191.0,English,USA,PG,110000000.0,2004.0,1000.0,2.35,0,5.8
Silent Movie ,Color,Mel Brooks,39.0,87.0,0.0,753.0,Dom DeLuise,898.0,,Comedy|Romance,Sid Caesar,12666,2951,Bernadette Peters,0.0,black comedy|friend|modern silent movie|silent movie|two word title,http://www.imdb.com/title/tt0075222/?ref_=fn_tt_tt_1,61.0,,USA,PG,4400000.0,1976.0,842.0,1.85,629,6.7
Where the Wild Things Are ,Color,Spike Jonze,333.0,101.0,0.0,279.0,Ryan Corr,925.0,77222184.0,Adventure|Drama|Family|Fantasy,Catherine O'Hara,87677,1738,Max Records,0.0,based on children's book|creature|igloo|imagination|king,http://www.imdb.com/title/tt0386117/?ref_=fn_tt_tt_1,388.0,English,Germany,PG,100000000.0,2009.0,468.0,2.35,11000,6.8
The Secret Life of Walter Mitty ,Color,Ben Stiller,362.0,114.0,0.0,423.0,Adrian Martinez,3000.0,58229120.0,Adventure|Comedy|Drama|Fantasy|Romance,Adam Scott,236421,5095,Joey Slotnick,1.0,daydream|life magazine|magazine|photographer|snow leopard,http://www.imdb.com/title/tt0359950/?ref_=fn_tt_tt_1,515.0,English,USA,PG,90000000.0,2013.0,806.0,2.35,70000,7.3
Short Cut to Nirvana: Kumbh Mela ,Color,Maurizio Benazzo,15.0,85.0,0.0,0.0,Jasper Johal,66.0,381225.0,Documentary,The Dalai Lama,131,66,Swami Krishnanad,0.0,,http://www.imdb.com/title/tt0420723/?ref_=fn_tt_tt_1,13.0,English,USA,Unrated,200000.0,2004.0,0.0,1.78,30,7.2
Duel in the Sun ,Color,King Vidor,32.0,144.0,54.0,332.0,Lillian Gish,469.0,20400000.0,Drama|Romance|Western,Joseph Cotten,6304,2037,Jennifer Jones,0.0,box office hit|half breed|infidelity|shooting|texas,http://www.imdb.com/title/tt0038499/?ref_=fn_tt_tt_1,87.0,English,USA,Unrated,8000000.0,1946.0,436.0,1.37,403,6.9
Below Zero ,Color,Justin Thomas Ostensen,18.0,99.0,0.0,5.0,Kristin Booth,721.0,,Thriller,Michael Berryman,652,862,Michael Eisner,2.0,,http://www.imdb.com/title/tt1641388/?ref_=fn_tt_tt_1,11.0,English,Canada,R,1200000.0,2011.0,134.0,,161,4.5
Harlock: Space Pirate ,Color,Shinji Aramaki,62.0,115.0,21.0,47.0,Yû Aoi,173.0,,Adventure|Animation|Sci-Fi,Shun Oguri,8227,386,Haruma Miura,0.0,liberty|space adventure|space opera|time travel|undercover agent,http://www.imdb.com/title/tt2668134/?ref_=fn_tt_tt_1,28.0,Japanese,Japan,Not Rated,30000000.0,2013.0,59.0,2.35,0,6.5
The Postman Always Rings Twice ,Color,Bob Rafelson,34.0,122.0,30.0,85.0,Michael Lerner,1000.0,,Crime|Drama|Romance|Thriller,Anjelica Huston,16764,1456,John Colicos,0.0,adultery|drifter|lunch wagon|murder|neo noir,http://www.imdb.com/title/tt0082934/?ref_=fn_tt_tt_1,48.0,English,USA,R,12000000.0,1981.0,230.0,1.85,1000,6.6
Bottle Shock ,Color,Randall Miller,109.0,110.0,19.0,39.0,Freddy Rodríguez,25000.0,4040588.0,Comedy|Drama,Alan Rickman,12233,25676,Greg Collins,0.0,airport|california|flat tire|overalls|wine,http://www.imdb.com/title/tt0914797/?ref_=fn_tt_tt_1,89.0,English,USA,PG-13,5000000.0,2008.0,579.0,2.35,0,6.8
My Week with Marilyn ,Color,Simon Curtis,386.0,99.0,64.0,918.0,Toby Jones,13000.0,14597405.0,Biography|Drama,Eddie Redmayne,71679,17204,Julia Ormond,1.0,actress|assistant director|blonde bombshell|movie star|wardrobe,http://www.imdb.com/title/tt1655420/?ref_=fn_tt_tt_1,216.0,English,UK,R,6400000.0,2011.0,2000.0,2.35,17000,7.0
The Wedding Planner ,Color,Adam Shankman,108.0,103.0,163.0,968.0,Judy Greer,11000.0,60400856.0,Comedy|Romance,Matthew McConaughey,61317,17533,Alex Rocco,2.0,chick flick|doctor|horseback riding|wedding|wedding planner,http://www.imdb.com/title/tt0209475/?ref_=fn_tt_tt_1,229.0,English,Germany,PG-13,35000000.0,2001.0,2000.0,2.35,0,5.2
Escape Plan ,Color,Mikael Håfström,286.0,115.0,101.0,585.0,50 Cent,13000.0,25121291.0,Action|Crime|Mystery|Sci-Fi|Thriller,Sylvester Stallone,177653,15708,Matt Gerald,1.0,cia agent|escape|muslim|prison|ship,http://www.imdb.com/title/tt1211956/?ref_=fn_tt_tt_1,279.0,English,USA,R,50000000.0,2013.0,1000.0,2.35,34000,6.7
Mutual Friends ,Color,Matthew Watts,3.0,86.0,0.0,304.0,Cheyenne Jackson,873.0,,Comedy|Romance,Jennifer Lafleur,64,2830,Michael Stahl-David,1.0,bromance|manhattan new york city|new york city|photograph|surprise,http://www.imdb.com/title/tt2112209/?ref_=fn_tt_tt_1,3.0,English,USA,,450000.0,2013.0,469.0,,31,6.8
Crop Circles: Quest for Truth ,Color,William Gazecki,15.0,115.0,3.0,0.0,Colin Andrews,0.0,,Documentary,Karen Alexander,204,0,Francine Blake,0.0,crop circle|intelligence|paranormal|phenomenon|universe,http://www.imdb.com/title/tt0331225/?ref_=fn_tt_tt_1,13.0,English,USA,,750000.0,2002.0,0.0,,32,7.0
Two Weeks Notice ,Color,Marc Lawrence,118.0,101.0,30.0,268.0,Alicia Witt,1000.0,93307796.0,Comedy|Romance,Dorian Missick,85673,2636,Dana Ivey,2.0,developer|divorce|lawyer|love|new york city,http://www.imdb.com/title/tt0313737/?ref_=fn_tt_tt_1,269.0,English,USA,PG-13,60000000.0,2002.0,976.0,1.85,0,6.1
40 Days and 40 Nights ,Color,Michael Lehmann,140.0,96.0,36.0,486.0,Vinessa Shaw,1000.0,37939782.0,Comedy|Romance,Emmanuelle Vaugier,62272,3294,Paulo Costanzo,0.0,female on male rape|lent|male rear nudity|masturbation|sex,http://www.imdb.com/title/tt0243736/?ref_=fn_tt_tt_1,207.0,English,USA,R,17000000.0,2002.0,580.0,1.85,2000,5.6
A Dog's Breakfast ,Color,David Hewlett,8.0,88.0,686.0,405.0,David Hewlett,847.0,,Comedy,Christopher Judge,3262,2364,Paul McGillion,2.0,dog|vegetarian,http://www.imdb.com/title/tt0796314/?ref_=fn_tt_tt_1,46.0,English,Canada,,120000.0,2007.0,686.0,1.78,377,7.0
Deep Rising ,Color,Stephen Sommers,106.0,106.0,208.0,855.0,Jason Flemyng,3000.0,11146409.0,Action|Adventure|Horror|Sci-Fi,Djimon Hounsou,26551,6558,Wes Studi,0.0,creature feature|hijacker|ocean|ship|shot in the leg,http://www.imdb.com/title/tt0118956/?ref_=fn_tt_tt_1,273.0,English,USA,R,45000000.0,1998.0,1000.0,2.35,0,6.0
The Omen ,Color,Richard Donner,154.0,107.0,503.0,108.0,Patrick Troughton,264.0,,Fantasy|Horror|Mystery,Lee Remick,80961,673,Billie Whitelaw,2.0,ambassador|death|hospital|priest|stillborn child,http://www.imdb.com/title/tt0075005/?ref_=fn_tt_tt_1,310.0,English,UK,R,2800000.0,1976.0,139.0,2.35,7000,7.6
Undiscovered ,Color,Meiert Avis,41.0,97.0,0.0,230.0,Kip Pardue,922.0,1046166.0,Comedy|Music|Romance,Fisher Stevens,2599,1835,Perrey Reeves,4.0,bare chested male|box office flop|diner|german shepherd|one word title,http://www.imdb.com/title/tt0434424/?ref_=fn_tt_tt_1,45.0,English,Germany,PG-13,9000000.0,2005.0,374.0,2.35,128,4.2
Joy Ride ,Color,John Dahl,140.0,97.0,131.0,62.0,Jessica Bowman,23000.0,21973182.0,Mystery|Thriller,Paul Walker,53415,23242,Dell Yount,2.0,embarrassing male nudity|embarrassing nudity|male nudity|truck|truck driver,http://www.imdb.com/title/tt0206314/?ref_=fn_tt_tt_1,339.0,English,USA,R,23000000.0,2001.0,81.0,2.35,0,6.6
Dead Man on Campus ,Color,Alan Cohn,37.0,96.0,0.0,654.0,Linda Cardellini,3000.0,15062898.0,Comedy,Alyson Hannigan,11729,6861,Poppy Montgomery,0.0,college|college roommate|party|roommate|student,http://www.imdb.com/title/tt0118301/?ref_=fn_tt_tt_1,106.0,English,USA,R,14000000.0,1998.0,2000.0,1.85,645,6.0
Alvin and the Chipmunks: The Squeakquel ,Color,Betty Thomas,107.0,88.0,84.0,1000.0,Bridgit Mendler,1000.0,219613391.0,Animation|Comedy|Family|Fantasy|Music,Amy Poehler,31649,5227,Jesse McCartney,0.0,adidas|chipmunk|hospital|school|waste container,http://www.imdb.com/title/tt1231580/?ref_=fn_tt_tt_1,98.0,English,USA,PG,75000000.0,2009.0,1000.0,1.85,2000,4.5
Appaloosa ,Color,Ed Harris,190.0,115.0,0.0,107.0,James Gammon,10000.0,20207003.0,Crime|Drama|Western,Viggo Mortensen,50198,10507,Tom Bower,0.0,deputy|friend|hanging|rancher|widow,http://www.imdb.com/title/tt0800308/?ref_=fn_tt_tt_1,202.0,English,USA,R,,2008.0,311.0,2.35,0,6.8
Midnight Cabaret ,,Pece Dingo,1.0,94.0,0.0,87.0,Wilhelm von Homburg,156.0,,Horror,Michael Des Barres,47,544,Thom Mathews,0.0,cigarette smoking|death|devil|nightmare|satanic cult,http://www.imdb.com/title/tt0100146/?ref_=fn_tt_tt_1,4.0,English,USA,R,,1990.0,102.0,,4,4.5
Super Hybrid ,Color,Eric Valette,42.0,94.0,2.0,156.0,Ryan Kennedy,259.0,,Horror|Sci-Fi|Thriller,Melanie Papalia,1328,711,John Reardon,0.0,based on comic book|blue bra and panties|female protagonist|girl in bra and panties|killer car,http://www.imdb.com/title/tt1152827/?ref_=fn_tt_tt_1,22.0,English,USA,PG-13,13000000.0,2010.0,165.0,2.35,0,3.9
Witchboard ,Color,Kevin Tenney,65.0,98.0,85.0,186.0,Tawny Kitaen,265.0,7369373.0,Horror|Mystery|Thriller,Kathleen Wilhoite,4288,901,Rose Marie,1.0,evil spirit|hatchet|ouija|ouija board|psychopathic killer,http://www.imdb.com/title/tt0090327/?ref_=fn_tt_tt_1,74.0,English,UK,R,2000000.0,1986.0,194.0,1.85,0,5.7
"Lock, Stock and Two Smoking Barrels ",Color,Guy Ritchie,116.0,120.0,0.0,452.0,Jason Flemyng,26000.0,3650677.0,Comedy|Crime,Jason Statham,414976,28294,Dexter Fletcher,1.0,antique|cockney accent|hatchet|money|shotgun,http://www.imdb.com/title/tt0120735/?ref_=fn_tt_tt_1,523.0,English,UK,R,960000.0,1998.0,1000.0,1.85,21000,8.2
The Hobbit: The Desolation of Smaug ,Color,Peter Jackson,509.0,186.0,0.0,773.0,Adam Brown,5000.0,258355354.0,Adventure|Fantasy,Aidan Turner,483540,9152,James Nesbitt,6.0,dwarf|elf|lake town|mountain|sword and sorcery,http://www.imdb.com/title/tt1170358/?ref_=fn_tt_tt_1,951.0,English,USA,PG-13,225000000.0,2013.0,972.0,2.35,83000,7.9
Left Behind ,Color,Vic Armstrong,169.0,110.0,179.0,734.0,Lea Thompson,12000.0,13998282.0,Action|Drama|Fantasy|Mystery|Thriller,Nicolas Cage,24854,15044,Quinton Aaron,1.0,bible quote|chaos|faith|riot|shrine,http://www.imdb.com/title/tt2467046/?ref_=fn_tt_tt_1,374.0,English,USA,PG-13,16000000.0,2014.0,1000.0,2.35,31000,3.1
Our Brand Is Crisis ,Color,David Gordon Green,125.0,107.0,234.0,660.0,Zoe Kazan,1000.0,6998324.0,Comedy|Drama,Dominic Flores,11476,3944,Scoot McNairy,2.0,bolivia|box office flop|inspired by documentary|presidential campaign|year 2002,http://www.imdb.com/title/tt1018765/?ref_=fn_tt_tt_1,50.0,English,USA,R,28000000.0,2015.0,962.0,1.85,0,6.1
Resurrecting the Champ ,Color,Rod Lurie,104.0,112.0,37.0,548.0,Kathryn Morris,748.0,3169424.0,Drama|Sport,Harry Lennix,18442,2417,Peter Coyote,1.0,boxing|colosseum|homeless man|reporter|writer,http://www.imdb.com/title/tt0416185/?ref_=fn_tt_tt_1,59.0,English,USA,PG-13,13000000.0,2007.0,573.0,2.35,689,6.8
Silmido ,Color,Woo-Suk Kang,15.0,135.0,0.0,13.0,Sung-kee Ahn,28.0,,Action|Drama,Yu-mi Jeong,3290,97,Kyung-gu Sol,0.0,based on book|based on true story|rape|title spoken by character,http://www.imdb.com/title/tt0387596/?ref_=fn_tt_tt_1,17.0,Korean,South Korea,,8000000.0,2003.0,15.0,2.35,387,7.2
Over the Hill to the Poorhouse , Black and White,Harry F. Millarde,1.0,110.0,0.0,0.0,Johnnie Walker,2.0,3000000.0,Crime|Drama,Stephen Carr,5,4,Mary Carr,1.0,family relationships|gang|idler|poorhouse|thief,http://www.imdb.com/title/tt0011549/?ref_=fn_tt_tt_1,1.0,,USA,,100000.0,1920.0,2.0,1.33,0,4.8
Force 10 from Navarone , Black and White,Guy Hamilton,22.0,126.0,82.0,576.0,Carl Weathers,11000.0,,Action|Drama|War,Harrison Ford,13587,13591,Franco Nero,2.0,colonel|mission|partisan|spy|traitor,http://www.imdb.com/title/tt0077572/?ref_=fn_tt_tt_1,80.0,English,UK,PG,5000000.0,1978.0,794.0,2.35,729,6.3
White Noise 2: The Light ,Color,Patrick Lussier,62.0,99.0,71.0,126.0,Craig Fairbrass,298.0,,Drama|Fantasy|Horror|Thriller,Teryl Rothery,11285,934,Adrian Holmes,0.0,angry spirit|aura|electronic voice phenomena|electronics|near death experience,http://www.imdb.com/title/tt0496436/?ref_=fn_tt_tt_1,82.0,English,USA,PG-13,10000000.0,2007.0,258.0,2.35,509,5.7
Righteous Kill ,Color,Jon Avnet,198.0,101.0,50.0,1000.0,Al Pacino,22000.0,40076438.0,Action|Crime|Drama|Mystery|Thriller,Robert De Niro,73368,38809,50 Cent,2.0,blood splatter|execution|new york city|nypd|serial killer,http://www.imdb.com/title/tt1034331/?ref_=fn_tt_tt_1,248.0,English,USA,R,60000000.0,2008.0,14000.0,2.35,0,6.0
The Fast and the Furious: Tokyo Drift ,Color,Justin Lin,158.0,104.0,681.0,159.0,Zachery Ty Bryan,584.0,62494975.0,Action|Crime|Thriller,Amber Stevens West,179500,1235,Nikki Griffin,5.0,car|challenge|drift racing|drifting|tokyo japan,http://www.imdb.com/title/tt0463985/?ref_=fn_tt_tt_1,378.0,English,USA,PG-13,85000000.0,2006.0,227.0,2.35,0,6.0
Love Me Tender , Black and White,Robert D. Webb,39.0,89.0,0.0,102.0,Neville Brand,356.0,,Drama|Romance|Western,James Drury,2636,831,Debra Paget,1.0,army|civil war|robbery|soldier|train,http://www.imdb.com/title/tt0049452/?ref_=fn_tt_tt_1,36.0,English,USA,,1000000.0,1956.0,110.0,2.35,365,6.2
